Employee_ID,Cluster,Job_Family,Age_Bucket,Generation,Gender,Tenure_Bucket,Grade_Bucket,Latest_Rating,No_Of_Promos,Compensation_Ratio_Bucket,Team_Change,Title_Change,Manager_Change,Total_Span,Manager_Age,Manager_Gender,Manager_Generation,Manager_Tenure_Bukcet,Manager_Total_Span,Manager_latest_Rating,Manager_Grade_Bucket,latest_Increment,Career Development,Change Management,Collaboration,Commit,Communication,Enabling Infrastructure,Ethics,Inclusion & Diversity,Leadership,Openness,People Manager,Performance,Respect,Role Clarity,Strategy & Direction,Talent & Staffing,Total Rewards,Values - Audacity,Values - Bias for Action,Values - Customer First,Work-Life Balance,NPS_Score,TSLP Bucket,Employee Status,Emp Stat
109719,Flipkart Group,Fire Safety and Security,35-39 Years,Gen Y,M,2-3 Yrs,8--9,EE,1,0.6 - 0.7,0,1,1,0,52,M,Gen X,Above 5 Yrs,7,ME,10--11,11,100,50,100,100,100,100,100,100,100,100,83.333333,100,100,100,100,50,66.666666,100,100,100,100,0,< 1Year,Active,Active
113079,Flipkart Group,Fire Safety and Security,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,0.7 - 0.8,0,0,2,0,40,M,Gen Y,Above 5 Yrs,6,EE,10--11,7.7,100,50,100,66.666666,100,50,83.333333,100,100,100,100,100,100,100,100,50,100,100,100,100,0,0,2--3 Years,Active,Active
113193,FSG,Software Development Engineering,25-29 Years,Gen Y,M,2-3 Yrs,8--9,EE,1,0.8 - 0.9,1,1,3,0,37,M,Gen Y,6 Months - 1 Yr,9,ME,12--13,16.5,100,50,100,100,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
113213,eKart,City logistics,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,0.7 - 0.8,1,1,0,0,31,M,Gen Y,3-4 Yrs,5,ME,12--13,11,100,50,100,100,100,100,100,100,100,100,100,50,100,100,100,100,66.666666,100,100,100,0,100,2--3 Years,Active,Active
128060,Flipkart Corp,Planning,25-29 Years,Gen Y,M,2-3 Yrs,10--11,ME,0,0.8 - 0.9,1,1,4,0,31,M,Gen Y,Above 5 Yrs,2,EE,12--13,7.7,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
115247,CDO&M3,Sell,25-29 Years,Gen Y,M,2-3 Yrs,10--11,ME,1,0.7 - 0.8,2,2,5,0,37,M,Gen Y,Above 5 Yrs,2,ME,12--13,11,100,50,100,100,100,50,100,66.666666,100,100,50,50,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
108170,CDO&M3,Sell,25-29 Years,Gen Y,M,3-4 Yrs,10--11,ME,0,0.9 - 1,1,2,5,0,31,F,Gen Y,3-6 Months,5,ME,12--13,7,100,50,100,33.333333,100,50,100,66.666666,100,100,100,50,100,100,100,0,33.333333,100,100,100,100,100,3--4 Years,Active,Active
108289,SSE,Software Development Engineering,25-29 Years,Gen Y,M,3-4 Yrs,8--9,OP,1,0.8 - 0.9,0,1,2,0,40,M,Gen Y,1-2 Yrs,19,ME,12--13,15,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,1--2 Years,Active,Active
116815,F1,Jeeves,35-39 Years,Gen Y,M,Above 5 Yrs,8--9,ME,0,0.1 - 0.6,1,2,0,5,44,M,Gen X,3-4 Yrs,9,ME,8--9,6,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5 Years+,Active,Active
108809,eKart,Grocery,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,1,0.6 - 0.7,1,1,2,1,34,M,Gen Y,3-4 Yrs,10,EE,8--9,9,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
109096,eKart,City logistics,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,1,0.7 - 0.8,3,3,0,19,49,M,Gen X,Above 5 Yrs,19,EE,8--9,15,100,50,100,100,100,100,100,66.666666,100,100,83.333333,50,100,100,100,100,100,100,100,100,100,100,< 6 Months,Active,Active
118499,CDO&M3,Planning,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.6 - 0.7,0,1,2,1,33,M,Gen Y,Above 5 Yrs,9,EE,12--13,15,66.666666,50,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
118505,HR,Chief of Staff,35-39 Years,Gen Y,M,2-3 Yrs,14--15,ME,1,0.8 - 0.9,1,1,0,0,46,M,Gen X,3-4 Yrs,11,EE,16 & Above,6.5,100,50,66.666666,33.333333,100,50,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,1--2 Years,Active,Active
109183,SXP,Product Management,25-29 Years,Gen Z,M,2-3 Yrs,10--11,EE,2,0.6 - 0.7,2,2,1,0,37,M,Gen Y,2-3 Yrs,4,EE,12--13,18.2,100,50,100,66.666666,100,50,83.333333,100,100,100,100,100,100,100,100,0,100,50,100,100,100,100,1--2 Years,Active,Active
110850,CDO&M3,Business Quality,40-44 Years,Gen Y,M,2-3 Yrs,12--13,ME,1,0.7 - 0.8,0,1,2,7,41,F,Gen Y,0-3 Months,6,ME,14--15,9,100,50,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
110851,eKart,Grocery,40-44 Years,Gen X,M,2-3 Yrs,10--11,ME,0,0.8 - 0.9,3,0,4,1,49,M,Gen X,Above 5 Yrs,5,ME,12--13,7.8,100,50,100,66.666666,100,100,83.333333,66.666666,100,100,83.333333,0,100,100,100,50,33.333333,100,100,100,0,100,2--3 Years,Active,Active
109192,CDO&M3,Brand Manager,30-34 Years,Gen Y,M,2-3 Yrs,10--11,EE,2,0.9 - 1,4,3,6,0,32,M,Gen Y,Above 5 Yrs,4,EE,12--13,11,100,50,66.666666,100,100,50,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,< 1Year,Active,Active
129239,Flipkart Group,Accounting,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,1,0.7 - 0.8,1,1,2,0,36,M,Gen Y,3-4 Yrs,3,OP,12--13,15,66.666666,50,100,100,100,50,83.333333,100,100,100,100,100,100,100,100,100,33.333333,100,100,100,100,100,< 6 Months,Active,Active
111404,eKart,FC Operations,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,1,0.1 - 0.6,1,1,5,3,45,M,Gen X,1-2 Yrs,8,EE,8--9,17,66.666666,50,66.666666,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,< 6 Months,Active,Active
121425,SSE,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,30,M,Gen Y,Above 5 Yrs,14,EE,12--13,6,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
111491,Flipkart Corp,Planning,35-39 Years,Gen Y,M,2-3 Yrs,12--13,EE,1,0.7 - 0.8,2,1,4,3,35,M,Gen Y,Above 5 Yrs,4,EE,14--15,17.5,66.666666,50,100,33.333333,100,100,100,100,100,0,83.333333,100,100,100,100,100,100,100,100,100,0,0,< 6 Months,Active,Active
122580,eKart,Lean,35-39 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.7 - 0.8,0,0,1,0,35,M,Gen Y,Above 5 Yrs,5,ME,12--13,9.5,66.666666,50,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
134179,Flipkart Group,Fire Safety and Security,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,0,0,1,0,34,M,Gen Y,Above 5 Yrs,2,EE,10--11,7.7,100,50,66.666666,100,100,50,66.666666,100,100,0,100,100,100,100,100,100,100,50,100,100,100,100,2--3 Years,Active,Active
134223,CDO&M3,Buying,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,1,0.7 - 0.8,1,2,0,0,38,M,Gen Y,Above 5 Yrs,9,OP,12--13,13,100,50,100,100,100,0,100,100,100,100,100,100,100,100,100,100,33.333333,100,66.666666,100,0,100,< 6 Months,Active,Active
128445,HR,Human Resources Business Partner - Regional,30-34 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,0.1 - 0.6,2,0,0,1,38,F,Gen Y,Above 5 Yrs,7,ME,12--13,15,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,2--3 Years,Active,Active
113831,CDO&M3,Category Marketing,25-29 Years,Gen Y,F,2-3 Yrs,10--11,ME,1,0.7 - 0.8,0,2,3,4,34,F,Gen Y,3-4 Yrs,3,ME,12--13,0,100,50,66.666666,100,100,50,100,100,100,100,100,100,100,100,100,100,66.666666,100,66.666666,100,100,100,1--2 Years,Active,Active
128517,Flipkart Group,Public Relations,30-34 Years,Gen Y,F,1-2 Yrs,8--9,EE,1,0.1 - 0.6,0,1,1,0,46,M,Gen X,Above 5 Yrs,5,ME,12--13,29.7,100,50,100,100,100,100,100,66.666666,100,100,16.666666,100,100,100,100,50,66.666666,100,100,100,100,100,< 6 Months,Active,Active
115444,HR,Human Resources Business Partner - Regional,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.6 - 0.7,1,0,1,0,38,M,Gen Y,Above 5 Yrs,17,EE,12--13,25,100,50,100,100,100,100,83.333333,66.666666,100,100,100,50,100,100,100,100,33.333333,100,100,100,100,100,2--3 Years,Active,Active
128595,FSG,Product Management,25-29 Years,Gen Y,M,1-2 Yrs,10--11,OP,0,0.7 - 0.8,1,0,4,0,39,M,Gen Y,3-4 Yrs,6,EE,14--15,16.2,100,50,33.333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
135777,Flipkart Group,Analytics - Data Analyst,25-29 Years,Gen Z,F,1-2 Yrs,8--9,OP,0,0.7 - 0.8,1,0,2,0,37,M,Gen Y,1-2 Yrs,5,ME,12--13,13.5,66.666666,50,0,100,100,0,83.333333,66.666666,100,0,50,0,100,100,100,50,66.666666,0,100,100,0,100,1--2 Years,Active,Active
135874,Flipkart Group,Ethics & Compliance,35-39 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.7 - 0.8,0,0,1,0,45,M,Gen X,2-3 Yrs,6,ME,12--13,6,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,1--2 Years,Active,Active
134196,CDO&M3,Buying,25-29 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,0.6 - 0.7,2,1,5,0,34,M,Gen Y,3-4 Yrs,8,EE,12--13,7,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
137537,FPG,Software Development Engineering,30-34 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.8 - 0.9,0,0,0,0,41,M,Gen Y,Above 5 Yrs,18,ME,12--13,8,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,50,100,100,0,100,1--2 Years,Active,Active
110487,SXP,Data Scientist,30-34 Years,Gen Y,M,2-3 Yrs,10--11,ME,1,0.7 - 0.8,3,0,2,0,35,M,Gen Y,3-4 Yrs,20,ME,12--13,7.7,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,1--2 Years,Active,Active
134329,CFP,Software Development Engineering,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,0.9 - 1,1,0,2,0,45,M,Gen X,Above 5 Yrs,8,ME,12--13,8,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,0,100,2--3 Years,Active,Active
137743,CDO&M3,Buying,35-39 Years,Gen Y,M,1-2 Yrs,10--11,EE,0,0.9 - 1,0,1,2,0,38,M,Gen Y,Above 5 Yrs,9,OP,12--13,10,66.666666,50,100,66.666666,100,50,83.333333,100,100,100,66.666666,50,100,100,100,50,33.333333,100,100,100,100,100,1--2 Years,Active,Active
125092,SXP,Software Development Engineering,25-29 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,0.9 - 1,4,0,2,0,37,M,Gen Y,2-3 Yrs,14,ME,12--13,7,66.666666,50,66.666666,33.333333,100,50,83.333333,100,100,100,100,100,100,100,100,100,100,50,100,100,0,-100,2--3 Years,Active,Active
125124,SSE,Software Development Engineering,25-29 Years,Gen Y,M,2-3 Yrs,8--9,ME,0,0.9 - 1,3,0,3,0,33,M,Gen Y,Above 5 Yrs,9,ME,10--11,7,100,50,33.333333,66.666666,100,100,83.333333,100,100,100,100,100,100,100,100,100,66.666666,100,0,100,100,100,2--3 Years,Active,Active
128344,UAR,UI Engineering,30-34 Years,Gen Y,M,2-3 Yrs,8--9,EE,0,0.9 - 1,1,0,2,0,35,M,Gen Y,3-6 Months,17,ME,12--13,8,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
135201,CFP,Product Management,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.9 - 1,3,0,1,0,39,M,Gen Y,2-3 Yrs,5,ME,14--15,7,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138941,FPG,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,41,M,Gen Y,Above 5 Yrs,18,ME,12--13,8,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,1--2 Years,Active,Active
138968,CFP,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,38,F,Gen Y,3-6 Months,11,ME,12--13,6.5,100,50,66.666666,100,100,100,83.333333,100,100,0,33.333333,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
128709,FSG,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,37,M,Gen Y,Above 5 Yrs,13,EE,12--13,7.7,100,50,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,33.333333,100,100,100,100,100,< 1Year,Active,Active
140155,Flipkart Group,Accounting,25-29 Years,Gen Y,M,1-2 Yrs,8--9,ME,0,0.7 - 0.8,1,0,3,0,29,M,Gen Y,4-5 Yrs,2,ME,10--11,10,100,50,100,100,100,100,100,66.666666,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
136534,FSG,Data Scientist,25-29 Years,Gen Y,F,1-2 Yrs,8--9,ME,0,0.8 - 0.9,1,0,1,0,53,M,Gen X,1-2 Yrs,17,MSE,16 & Above,7.8,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
111349,eKart,Large Operations,35-39 Years,Gen Y,M,2-3 Yrs,8--9,MSE,0,0.6 - 0.7,1,0,4,4,34,M,Gen Y,Above 5 Yrs,9,EE,12--13,8,66.666666,50,100,100,100,100,100,66.666666,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
111545,eKart,Large Operations,40-44 Years,Gen Y,M,2-3 Yrs,12--13,EE,1,0.6 - 0.7,1,1,0,4,36,M,Gen Y,Above 5 Yrs,8,EE,14--15,14.5,100,50,100,100,100,100,83.333333,100,100,100,100,50,100,100,100,100,100,100,66.666666,100,100,100,< 6 Months,Active,Active
140630,HR,Human Resources Business Partnering,40-44 Years,Gen Y,F,1-2 Yrs,10--11,ME,0,1+,0,0,0,0,38,F,Gen Y,Above 5 Yrs,4,EE,14--15,2.5,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,1--2 Years,Active,Active
136996,HR,Talent Acquisition - Tech,30-34 Years,Gen Y,M,1-2 Yrs,10--11,OP,1,0.8 - 0.9,0,1,0,0,42,M,Gen X,3-4 Yrs,11,ME,12--13,15.3,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,< 6 Months,Active,Active
141329,UAR,Software Development Engineering,20-24 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,31,M,Gen Y,2-3 Yrs,12,EE,12--13,0,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,1--2 Years,Active,Active
134208,eKart,FC Operations,45-49 Years,Gen X,M,1-2 Yrs,8--9,EE,0,0.6 - 0.7,1,0,0,8,42,M,Gen X,Above 5 Yrs,9,ME,12--13,18,66.666666,50,100,100,100,50,100,66.666666,100,100,66.666666,50,100,100,100,100,33.333333,50,100,100,0,100,2--3 Years,Active,Active
137173,UAR,Software Development Engineering,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.9 - 1,1,0,3,0,40,M,Gen Y,Above 5 Yrs,13,EE,14--15,10,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,66.666666,100,100,100,1--2 Years,Active,Active
141992,CFP,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,0,0,38,M,Gen Y,3-4 Yrs,17,ME,14--15,7.7,100,50,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,100,100,100,100,< 1Year,Active,Active
142340,Flipkart Wholesale,Business Development,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.8 - 0.9,1,0,2,2,30,M,Gen Y,Above 5 Yrs,5,ME,12--13,7,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,< 1Year,Active,Active
134626,UAR,Design - User Researcher,25-29 Years,Gen Z,M,1-2 Yrs,8--9,ME,0,1+,0,0,3,0,42,F,Gen X,1-2 Yrs,7,ME,14--15,6,66.666666,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
144690,CISO,Infosec,35-39 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.9 - 1,0,0,0,4,46,M,Gen X,1-2 Yrs,10,EE,14--15,5,83.333333,50,100,100,100,75,91.666666,100,100,100,100,100,100,100,100,100,83.333333,100,100,100,100,100,< 1Year,Active,Active
114764,SXP,Business Development,30-34 Years,Gen Y,M,2-3 Yrs,12--13,EE,0,0.8 - 0.9,0,0,2,3,34,F,Gen Y,Above 5 Yrs,7,EE,12--13,10,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2--3 Years,Active,Active
149245,CISO,Security Analysis,35-39 Years,Gen Y,M,3-6 Months,10--11,ME,0,0.1 - 0.6,0,0,1,0,46,M,Gen X,1-2 Yrs,10,EE,14--15,0,83.333333,50,100,100,100,75,91.666666,100,100,100,100,100,100,100,100,100,83.333333,100,100,100,100,100,< 6 Months,Active,Active
135823,eKart,FC Operations,35-39 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.9 - 1,1,0,2,5,40,M,Gen Y,Above 5 Yrs,7,EE,14--15,5,100,50,66.666666,100,100,100,83.333333,33.333333,100,100,100,0,100,100,100,100,66.666666,100,66.666666,100,100,100,1--2 Years,Active,Active
138954,UAR,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,30,M,Gen Y,Above 5 Yrs,29,OP,12--13,7.7,100,50,66.666666,66.666666,100,0,66.666666,66.666666,100,100,100,100,100,100,100,50,100,50,100,100,100,100,1--2 Years,Active,Active
139026,Jeeves,Design - Process Design,30-34 Years,Gen Y,M,1-2 Yrs,10--11,ME,0,0.6 - 0.7,0,0,0,1,41,M,Gen Y,2-3 Yrs,8,EE,12--13,13,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,1--2 Years,Active,Active
200947,eKart,City logistics,45-49 Years,Gen X,M,Above 5 Yrs,8--9,EE,2,0.9 - 1,5,4,2,19,34,M,Gen Y,Above 5 Yrs,5,ME,10--11,11,66.666666,50,33.333333,66.666666,100,0,66.666666,66.666666,100,0,100,50,100,100,100,50,33.333333,100,100,100,0,100,3--4 Years,Active,Active
137044,eKart,FC Operations,25-29 Years,Gen Y,M,1-2 Yrs,8--9,EE,0,0.7 - 0.8,1,0,2,4,38,M,Gen Y,6 Months - 1 Yr,3,ME,8--9,9.5,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
140283,eKart,Projects - F & I - eKart,35-39 Years,Gen Y,M,6 Months - 1 Yr,12--13,ME,0,0.8 - 0.9,1,0,0,0,45,M,Gen X,1-2 Yrs,8,ME,14--15,8,100,50,33.333333,100,100,50,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,1--2 Years,Active,Active
3181,SXP,Business Operations,30-34 Years,Gen Y,M,Above 5 Yrs,8--9,EE,1,0.9 - 1,2,1,0,1,34,M,Gen Y,Above 5 Yrs,7,EE,12--13,8,66.666666,50,66.666666,100,100,0,100,100,100,100,83.333333,50,100,100,100,50,66.666666,100,66.666666,100,100,100,5 Years+,Active,Active
138137,UAR,Software Development Engineering,30-34 Years,Gen Y,M,1-2 Yrs,10--11,EE,0,0.9 - 1,1,0,2,0,32,M,Gen Y,Above 5 Yrs,17,ME,12--13,0,100,50,100,100,100,100,83.333333,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,1--2 Years,Active,Active
55259,eKart,Large Operations,30-34 Years,Gen Y,M,Above 5 Yrs,10--11,ME,1,0.8 - 0.9,5,3,4,0,43,M,Gen X,Above 5 Yrs,7,ME,14--15,7.3,100,50,100,100,100,100,100,66.666666,100,100,100,50,100,100,100,100,100,100,100,100,100,100,5 Years+,Active,Active
140661,Flipkart Corp,Planning,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.7 - 0.8,0,0,3,0,32,M,Gen Y,2-3 Yrs,7,EE,10--11,7,100,50,66.666666,100,100,0,50,100,100,100,83.333333,100,100,100,100,50,33.333333,100,100,100,0,100,1--2 Years,Active,Active
140682,CISO,Security Analysis,40-44 Years,Gen Y,M,1-2 Yrs,12--13,EE,0,0.7 - 0.8,0,0,0,14,46,M,Gen X,1-2 Yrs,10,EE,14--15,11,66.666666,50,100,100,100,50,83.333333,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,1--2 Years,Active,Active
138672,Flipkart Corp,Planning,25-29 Years,Gen Y,M,1-2 Yrs,10--11,EE,0,0.8 - 0.9,0,0,1,1,32,M,Gen Y,Above 5 Yrs,4,EE,12--13,9.5,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
138752,CDO&M3,Business Development - Growth,35-39 Years,Gen Y,M,1-2 Yrs,12--13,ME,0,0.7 - 0.8,0,1,0,1,35,M,Gen Y,3-4 Yrs,7,EE,14--15,6,66.666666,50,33.333333,66.666666,100,0,66.666666,66.666666,100,100,66.666666,50,100,100,100,0,0,100,66.666666,100,0,0,1--2 Years,Active,Active
138915,SSE,Software Development Engineering,20-24 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,0,0,1,0,38,M,Gen Y,6 Months - 1 Yr,12,ME,12--13,6,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,1--2 Years,Active,Active
139586,Flipkart Group,Taxation,30-34 Years,Gen Y,F,1-2 Yrs,12--13,EE,0,0.8 - 0.9,0,0,1,2,47,M,Gen X,4-5 Yrs,3,ME,14--15,10,100,50,33.333333,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,1--2 Years,Active,Active
61991,Flipkart Corp,Management,40-44 Years,Gen Y,M,Above 5 Yrs,14--15,EE,2,0.8 - 0.9,3,2,2,3,43,M,Gen X,Above 5 Yrs,10,EE,16 & Above,8,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,100,100,3--4 Years,Active,Active
140600,CDS,Data Scientist,Above 50 Years,Gen X,M,1-2 Yrs,12--13,EE,0,1+,1,0,0,0,61,M,Baby Boomers,1-2 Yrs,5,ME,16 & Above,7,66.666666,50,100,100,100,50,100,100,100,100,100,100,100,100,100,0,100,100,33.333333,100,100,100,1--2 Years,Active,Active
141311,eKart,Projects - F & I - eKart,35-39 Years,Gen Y,M,6 Months - 1 Yr,8--9,ME,0,0.7 - 0.8,1,0,0,0,45,M,Gen X,1-2 Yrs,8,ME,14--15,9,66.666666,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141330,UAR,Software Development Engineering,20-24 Years,Gen Z,F,6 Months - 1 Yr,8--9,ME,0,0.8 - 0.9,1,0,1,0,31,M,Gen Y,2-3 Yrs,12,EE,12--13,7.7,100,50,100,100,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1--2 Years,Active,Active
141341,Flipkart Corp,Planning,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.7 - 0.8,0,0,1,0,31,M,Gen Y,Above 5 Yrs,2,EE,12--13,7.7,100,50,66.666666,100,100,50,100,100,100,100,100,100,100,100,100,100,33.333333,100,100,100,100,100,1--2 Years,Active,Active
140914,SXP,Product Management,25-29 Years,Gen Y,M,6 Months - 1 Yr,10--11,ME,0,0.6 - 0.7,1,0,2,0,34,F,Gen Y,Above 5 Yrs,7,EE,12--13,9.1,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66.666666,100,100,100,1--2 Years,Active,Active
141775,Flipkart Wholesale,Digital Marketing,25-29 Years,Gen Y,F,6 Months - 1 Yr,10--11,ME,0,0.6 - 0.7,0,1,0,5,30,M,Gen Y,Above 5 Yrs,8,ME,12--13,9,100,50,33.333333,100,100,100,83.333333,100,100,100,83.333333,100,100,100,100,100,33.333333,100,100,100,0,100,< 1Year,Active,Active
73028,CFP,Software Development Engineering,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,ME,3,0.8 - 0.9,8,7,5,9,43,M,Gen X,3-4 Yrs,10,ME,14--15,10,100,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,< 1Year,Active,Active
142009,UAR,Software Development Engineering,25-29 Years,Gen Z,M,6 Months - 1 Yr,8--9,ME,0,0.9 - 1,0,0,1,0,39,M,Gen Y,2-3 Yrs,21,ME,12--13,8,66.666666,50,100,100,100,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,< 1Year,Active,Active
143439,CDS,Data Scientist,45-49 Years,Gen X,M,6 Months - 1 Yr,12--13,ME,0,1+,0,0,0,0,61,M,Baby Boomers,1-2 Yrs,5,ME,16 & Above,2.2,66.666666,50,100,100,100,50,100,100,100,100,100,100,100,100,100,0,100,100,33.333333,100,100,100,< 1Year,Active,Active
75099,FSG,Software Development Engineering,40-44 Years,Gen Y,M,Above 5 Yrs,14--15,ME,2,0.9 - 1,3,2,5,14,44,M,Gen X,1-2 Yrs,10,EE,14--15,5,66.666666,50,100,100,100,50,100,66.666666,100,100,100,100,100,100,100,0,100,100,66.666666,100,100,100,1--2 Years,Active,Active
77173,PSD,Technical Program Management,30-34 Years,Gen Y,M,Above 5 Yrs,12--13,EE,3,0.7 - 0.8,6,6,9,1,41,M,Gen Y,6 Months - 1 Yr,10,ME,14--15,30.8,100,50,100,100,100,50,100,66.666666,100,100,100,50,100,100,100,0,66.666666,50,100,100,100,100,< 6 Months,Active,Active
